用户昵称,评价日期,订单id,商品id,商品名称,商品规格,商品评价得分,评价内容,评价等级,追评内容,追评时间,商家是否回复,回复内容,门店id,门店名称
♥**2,2025年10月11日 21:56:22,6946648082540795295,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,杏色-小个子(153-163cm)/29(115-125斤),5,,好评,,,否,,,
霸**j,2025年10月11日 21:49:25,6946636713184990720,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-小个子(153-163cm)/27(95-105斤),5,,好评,,,否,,,
～**r,2025年10月11日 21:48:33,6946799399284315486,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/27(100-110斤),4,,好评,,,否,,,
☀**f,2025年10月11日 21:43:26,6946808146276193734,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/27(100-110斤),5,,好评,,,否,,,
辣**p,2025年10月11日 21:41:47,6946559812222195421,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-常规(163CM以内)/29(115-125斤),5,,好评,,,否,,,
小**p,2025年10月11日 21:39:36,6921463068117990614,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-常规(163CM以内)/28(105-115斤),5,,好评,,,否,,,
Z**8,2025年10月11日 21:38:16,6946846556707624087,3734484030570234298,小王家复古小众女装裤子25年新款设计感显瘦微喇阔腿牛仔裤89217,怀旧蓝-高个子(163cm以上)/30(125-135斤),5,,好评,,,否,,,
百**2,2025年10月11日 21:33:28,6946581509923935918,3771745006495334540,小王家丹宁色牛仔裤25年秋季款宽松显瘦刺绣款阔腿裤百搭68051,丹宁色-常规(163cm以内)/M(100-115斤),5,"尺码建议：正
上身效果：很好
面料质感：好


版型设计：好",好评,,,否,,,
笨**h,2025年10月11日 21:29:31,6946840011492038344,3756545185811661339,小王家弯刀裤女25年秋季新款中高腰宽松显瘦设计感牛仔裤86011,复古深蓝-高个子(163cm以上)/27(100-110斤),5,,好评,,,否,,,
梦**6,2025年10月11日 21:28:10,6946642824151177076,3712994054246629657,【小王家】杏色 丹宁色牛仔阔腿裤复古显瘦89082,丹宁色-高个子(163CM以上)/29(115-125斤),5,,好评,,,否,,,
懒**l,2025年10月11日 21:26:48,6921413568740818892,3721666757119836639,小王家秋季新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-小个子(153-163cm)/27(95-105斤),5,,好评,,,否,,,
倩**j,2025年10月11日 21:25:32,6946829163581937491,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/27(100-110斤),5,,好评,,,否,,,
x**6,2025年10月11日 21:25:18,6946851322761058008,3769321107375653074,【李时髦专属】小王家复古宽松阔腿裤女小个子显瘦水洗牛仔裤38011,复古蓝-常规(156-165cm)/S(90-100斤),5,,好评,,,否,,,
闹**8,2025年10月11日 21:22:53,6946816567903983040,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/28(110-120斤),5,,好评,,,否,,,
云**6,2025年10月11日 21:22:34,6946357199648200375,3735399801307660303,【小王家】杏色牛仔阔腿裤显瘦百搭垂感牛仔长裤89181,杏色-小个子(163cm以内)/27(95-105斤),5,大小合适，165  104，M码，就是线条有点多，商家应该改进，但版型挺合适，,好评,,,否,,,
L**2,2025年10月11日 21:20:17,6946529759592322891,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/29(115-125斤),5,有一说一，洗的时候怕掉色，拿盆泡了一晚上，第二天水都是清的，一点没掉色，我腿粗，这个上身一点不显粗，唯一的一点就是如果有弹性更好，不过也好穿的,好评,,,否,,,
水**8,2025年10月11日 21:12:56,6921470931244776897,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/30(125-135斤),5,,好评,,,否,,,
時**n,2025年10月11日 21:12:00,6946724811413788199,3769753427878478030,小王家牛仔裤女25年秋季新款中高腰宽松显瘦设计感牛仔裤86011,灰杏色-常规(163cm以内)/28(115-125斤),5,"上身效果：很好真的赞赞👍🏻👍🏻👍🏻👍🏻
面料质感：穿在身上很舒服",好评,,,否,,,
陌**2,2025年10月11日 21:10:59,6921426455755456391,3768784311625580885,小王家橄榄绿牛仔裤25年秋季新款宽松显瘦无弹阔腿裤68038,橄榄绿-高个子(163cm以上)/M(95-105斤),5,,好评,,,否,,,
S**n,2025年10月11日 21:07:45,6946757510135420325,3712994054246629657,【小王家】杏色 丹宁色牛仔阔腿裤复古显瘦89082,杏色-小个子(163CM以内)/29(115-125斤),5,,好评,,,否,,,
富**4,2025年10月11日 21:05:06,6921605667412672411,3756545185811661339,小王家弯刀裤女25年秋季新款中宽松设计感牛仔裤琥珀系穿搭86011,复古深蓝-常规(163cm以内)/27(100-110斤),5,"收到货打开就上身试了，效果非常好，喜欢  还会回购
尺码建议：1米58体重104斤",好评,,,否,,,
福**n,2025年10月11日 21:01:58,6921600919023812164,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,黑色-常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
小**6,2025年10月11日 20:57:34,6946358992809301569,3775319714310521298,小王家腊肠狗显瘦阔腿裤女25年款复古设计感牛仔裤通勤穿搭89235,怀旧蓝【高个子】(163CM以上)/L(115-125斤),3,挺厚实，就是穿着有些磨腿，有些不是很舒服,中评,,,否,,,
有**r,2025年10月11日 20:55:32,6921634726036405814,3773407665594695980,小王家【夜星河】复古深蓝弯刀裤女25秋季新款宽松显瘦设计感牛仔裤,复古深蓝-常规(163cm以内)/29(120-130斤),5,好看，正正好好的，不卡挡，三角区也不显！！！这是最主要的！！！颜色好看,好评,但是它鼓包啊，我的天啊！！其实裤子算贵的了，这还鼓包！！！！我服了！！！！是穿了一会就鼓包了…,2025-11-01 07:37:03,否,,,
七**2,2025年10月11日 20:55:01,6921608767577030511,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/29(120-130斤),5,,好评,,,否,,,
小**t,2025年10月11日 20:53:43,6946560862517335519,3767321355570249751,小王家腊肠狗显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝【小个子】(148-155cm)/L(115-125斤),5,,好评,,,否,,,
用**8,2025年10月11日 20:51:16,6946769407786751497,3735399801307660303,小王家牛仔裤女款爆款2025新款秋季搭配显瘦阔腿裤垂感长裤89181,杏色-小个子(163cm以内)/28(105-115斤),5,,好评,,,否,,,
豆**2,2025年10月11日 20:48:31,6946778926026528302,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/30(130-140斤),5,,好评,,,否,,,
🦌**n,2025年10月11日 20:46:56,6921651624105836238,3730563509302460572,小王家女装2025显瘦复古百搭牛仔阔腿长裤穿搭琥珀系穿搭89227,杏色-常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
a**b,2025年10月11日 20:46:19,6946659868142146653,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,黑色-常规(163cm以内)/29(115-125斤),5,,好评,,,否,,,
杜**x,2025年10月11日 20:46:08,6946564011561457388,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-常规(163CM以内)/28(105-115斤),4,还可以吧，也显瘦的，版型也可以，留下了。,好评,,,否,,,
蔷**h,2025年10月11日 20:45:20,6921462854545932034,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-高个子厚绒(163CM以上)/29(115-125斤),5,很不错，很喜欢，现在穿刚刚好,好评,,,否,,,
Q**4,2025年10月11日 20:42:26,6946799047523899221,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/29(120-130斤),5,,好评,,,否,,,
琪**j,2025年10月11日 20:40:43,6946632742114104380,3754178074724401347,小王家显瘦宽松25年新款莱赛尔阔腿牛仔裤女2025新款时尚休闲百搭,丹宁色【高个子】(163cm以上)/29(115-125斤),5,,好评,,,否,,,
摩**r,2025年10月11日 20:33:39,6946790749991212517,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/28(110-120斤),5,,好评,,,否,,,
清**2,2025年10月11日 20:31:39,6921642757379948497,3730563509302460572,小王家女装2025显瘦复古百搭牛仔阔腿长裤穿搭琥珀系穿搭89227,怀旧蓝-常规(163cm以内)/30(125-135斤),5,,好评,,,否,,,
大**v,2025年10月11日 20:30:30,6921492421547229114,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-高个子(163cm以上)/29(115-125斤),5,满意！裤子做工非常不错！相信与辉同行！,好评,,,否,,,
春**z,2025年10月11日 20:30:22,6946493841177777441,3767321355570249751,小王家腊肠狗显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝【小个子】(148-155cm)/M(100-115斤),5,,好评,,,否,,,
非**f,2025年10月11日 20:30:01,6946292619611280662,3709215520353026053,【小王家】杏色牛仔裤三本针显瘦垂感牛仔阔腿裤89181,杏色-常规(163cm以内)/28(105-115斤),5,,好评,,,否,,,
向**l,2025年10月11日 20:29:49,6921608550878314112,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,灰杏色-高个子(163cm以上)/28(110-120斤),5,满意,好评,,,否,,,
反**6,2025年10月11日 20:28:05,6921640229207965126,3776761133193625906,小王家弯刀裤女25年新款中高腰宽松阔腿裤复古水洗牛仔裤89273,白色-常规(163cm以内)/26(85-95斤),5,,好评,,,否,,,
N**t,2025年10月11日 20:27:05,6946772471173814150,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/28(110-120斤),5,沉甸甸的，质量很好，版型好修饰身材，有提臀的效果，非常喜欢，非常好的一次购物体验,好评,,,否,,,
Ｓ**6,2025年10月11日 20:25:44,6921472951407181438,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,杏色-常规(163cm以内)/26(85-95斤),5,值得我等了这么久，收到真的惊艳到我了，图片拍不出来，实物才可以感受，,好评,,,否,,,
𝑯**2,2025年10月11日 20:23:53,6946566245302998028,3741522584211161408,小王家刺绣款阔腿裤女中复古水洗宽松牛仔长裤琥珀系穿搭89081,杏色-小个子(153-163cm)/29(115-125斤),5,"版型设计：非常好
面料质感：质感非常贵气",好评,,,否,,,
伊**h,2025年10月11日 20:21:32,6946715771680921276,3756545185811661339,小王家弯刀裤女25年秋季新款中宽松设计感牛仔裤琥珀系穿搭86011,复古深蓝-常规(163cm以内)/27(100-110斤),0,,差评,裤子质量太不好了，掉色严重，把我秋裤染成了都，不知道哪来的这么多好评！,2025-11-25 20:13:13,否,,,
欢**d,2025年10月11日 20:20:47,6921327591096745671,3772334430643945616,小王家牛仔阔腿裤女中高腰黑色复古宽松显瘦百搭长裤小个子89169,黑色-常规(155-163cm)/28(100-110斤),5,162，110斤拍28的刚刚好，就像是量身定做的一样，做工很精细，太满意了！,好评,,,否,,,
百**z,2025年10月11日 20:17:32,6921611942590709294,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/27(100-110斤),5,宇辉家买的，裤型很好，面料偏厚，上身好看！,好评,,,否,,,
な**2,2025年10月11日 20:16:07,6921608866990751575,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/28(110-120斤),4,,好评,,,否,,,
迎**8,2025年10月11日 20:14:47,6921504170655645072,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,杏色-小个子(153-163cm)/28(105-115斤),5,,好评,,,否,,,
土**4,2025年10月11日 20:13:52,6946054419838342223,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,复古蓝-高个子(163-173cm)/29(115-125斤),5,,好评,,,否,,,
S**r,2025年10月11日 20:12:42,6946859851253159052,3721666757119836639,小王家秋季新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古浅蓝-小个子(153-163cm)/29(115-125斤),5,,好评,,,否,,,
宝**8,2025年10月11日 20:11:56,6921458688034045342,3751359783949697316,小王家刺绣款牛仔女中高腰复古水洗牛仔长裤琥珀系穿搭89081,杏色-小个子(153-163cm)/28(105-115斤),5,,好评,,,否,,,
太**0,2025年10月11日 20:09:25,6946609110373177260,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,杏色-常规(163cm以内)/28(105-115斤),5,妈耶，太喜欢了，没有想到这么好,好评,,,否,,,
娜**2,2025年10月11日 20:09:07,6921398726291979544,3751359783949697316,小王家新款刺绣款牛仔阔腿裤女中高腰复古水洗宽松牛仔长裤89081,杏色-小个子(153-163cm)/28(105-115斤),5,很好👍买了好几条了小王家裤子，喜欢的姐妹可以放心大胆的入手吧，与辉同行直播间选平就是牛。,好评,,,否,,,
肉**2,2025年10月11日 20:08:44,6946750779071993142,3751359783949697316,小王家刺绣款牛仔女中高腰复古水洗牛仔长裤琥珀系穿搭89081,复古蓝-小个子(153-163cm)/28(105-115斤),5,,好评,,,否,,,
梦**0,2025年10月11日 20:07:21,6921370016699546970,3730563509302460572,小王家女装2025爆款宽松显瘦复古百搭牛仔阔腿长裤通勤穿搭89227,杏色-常规(163cm以内)/26(85-95斤),3,裤子几乎洗一水就变形的厉害，不知道这些好评是不是宇辉带的滤镜来着，实话实说，勿扰,中评,,,否,,,
听**4,2025年10月11日 20:05:17,6921611690617699577,3769753427878478030,【墨尔本冬】小王家弯刀裤女25年秋季新款中高腰宽松显瘦设计感牛仔裤86011,原牛黑-高个子(163cm以上)/27(100-110斤),5,,好评,,,否,,,
风**v,2025年10月11日 20:05:16,6921506966282862013,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-小个子(153-163cm)/28(105-115斤),5,"尺码建议：合适
上身效果：好看
面料质感：好
版型设计：好
搭配建议：好",好评,,,否,,,
小**d,2025年10月11日 20:01:11,6921313398482959501,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-小个子(153-163cm)/29(115-125斤),5,,好评,,,否,,,
@**v,2025年10月11日 19:58:10,6946491067161711999,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,杏色-高个子(163-173cm)/29(115-125斤),4,,好评,,,否,,,
许**8,2025年10月11日 19:57:30,6946848073416513221,3776761133193625906,小王家弯刀裤女25年新款中高腰宽松阔腿裤复古水洗牛仔裤89273,白色-常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
春**h,2025年10月11日 19:56:43,6946855293264271058,3776761133193625906,小王家弯刀裤女25年新款中高腰宽松阔腿裤复古水洗牛仔裤89273,白色-高个子(163cm以上)/29(115-125斤),4,,好评,,,否,,,
睿**t,2025年10月11日 19:53:40,6946654734842336880,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-小个子(153-163cm)/26(85-95斤),5,裤子质量挺好的，性价比很高。颜色也好看。值得购买。,好评,,,否,,,
巧**0,2025年10月11日 19:51:43,6946282634835728034,3775666066689229213,小王家牛仔裤女款爆款2025新款秋季搭配显瘦阔腿裤垂感长裤89181,杏色-小个子(163cm以内)/27(95-105斤),1,自留是因为刚拿到是自己喜欢的裤型 但是面料太差了 蹲下去膝盖鼓包 久坐都是褶皱 面料太差 不值这个价格,差评,,,否,,,
柚**0,2025年10月11日 19:50:21,6921581913621560737,3773223276248170713,小王家秋季咖色牛仔裤子女25年新款中高腰宽松显瘦阔腿裤68060,咖色-常规(163cm以内)/L(105-115斤),1,穿了一天 裤子版型非常难看 鼓包 褶皱 是纯棉的正常现象 但是完全没必要做纯棉 因为裤子不可能穿一次就不穿了  但是这条裤子就是穿了一次不想穿二次,差评,,,否,,,
随**p,2025年10月11日 19:45:33,6946262329194977131,3730563509302460572,小王家女装早秋新款2025爆款宽松显瘦复古百搭牛仔阔腿长裤89227,怀旧蓝-常规(163cm以内)/30(125-135斤),5,,好评,,,否,,,
小**0,2025年10月11日 19:42:31,6946799910130096005,3735399801307660303,小王家牛仔裤女款爆款2025新款秋季搭配显瘦阔腿裤垂感长裤89181,杏色-小个子(163cm以内)/25(85斤以下),4,,好评,,,否,,,
小**0,2025年10月11日 19:40:17,6946645723038356768,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,杏色-小个子(153-163cm)/27(95-105斤),5,软软的，试了一下，尺码合适，还没开始穿，穿了再来分享。,好评,,,否,,,
M**2,2025年10月11日 19:33:15,6946618831708493720,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,灰杏色-常规(163cm以内)/27(105-115斤),5,质量很好，相信与辉同行推荐的，超级喜欢，,好评,,,否,,,
乐**r,2025年10月11日 19:31:45,6946833455576257599,3756545185811661339,小王家弯刀裤女25年秋季新款中宽松设计感牛仔裤琥珀系穿搭86011,复古深蓝-常规(163cm以内)/26(90-100斤),5,,好评,,,否,,,
小**6,2025年10月11日 19:27:06,6921472176055484330,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,灰杏色-常规(163cm以内)/26(90-105斤),5,,好评,,,否,,,
筱**t,2025年10月11日 19:25:34,6921424014148599716,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/30(125-135斤),4,,好评,,,否,,,
雅**x,2025年10月11日 19:24:30,6946458163667343003,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,杏色-小个子(153-163cm)/28(105-115斤),5,梨形身材很难买到合适的裤子，这条非常合适，尺码标准,好评,,,否,,,
B**0,2025年10月11日 19:22:17,6946704058869290304,3756545185811661339,小王家弯刀裤女25年秋季新款中高腰宽松显瘦设计感牛仔裤86011,复古深蓝-常规(163cm以内)/29(120-130斤),0,,差评,掉色严重，慎拍,2025-10-27 16:45:54,否,,,
呦**2,2025年10月11日 19:18:25,6921628772526357981,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/27(100-110斤),5,,好评,,,否,,,
冰**d,2025年10月11日 19:11:35,6921502531606052330,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-小个子(153-163cm)/30(125-135斤),5,,好评,,,否,,,
郭**n,2025年10月11日 19:11:26,6946858584791717658,3771745006495334540,小王家丹宁色牛仔裤25年秋季款宽松显瘦刺绣款阔腿裤百搭68051,复古蓝-常规(163cm以内)/L(115-125斤),5,,好评,,,否,,,
筱**j,2025年10月11日 19:08:55,6921385447401881350,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,杏色-高个子(163-173cm)/26(85-95斤),5,他家高个子款感觉就是别家常规款 只是比别家多了小个子款 质量不错 裤型也好,好评,,,否,,,
S**6,2025年10月11日 19:07:35,6946825559735146156,3779241592620188735,【巴黎步调】小王家四面弹蜡笔裤女显瘦弹力时尚修身牛仔裤通勤九分裤81091,黑色/28(105-115斤),5,很好穿，裤型很好，超爱,好评,,,否,,,
樰**r,2025年10月11日 19:06:59,6921499140587027811,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,复古蓝-小个子(153-163cm)/27(95-105斤),5,,好评,,,否,,,
康**6,2025年10月11日 19:06:56,6921509586515033579,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,复古蓝-常规(163cm以内)/29(115-125斤),5,,好评,,,否,,,
ღ**0,2025年10月11日 19:06:16,6921599742797250234,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/29(120-130斤),5,物流很快，实物不错😄穿着正好。,好评,,,否,,,
羊**2,2025年10月11日 19:03:44,6921405582220360801,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,杏色-高个子(163-173cm)/28(105-115斤),5,,好评,,,否,,,
晨**z,2025年10月11日 19:03:06,6921622489885474494,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/27(100-110斤),5,质量没得说，喜欢的可以入手,好评,,,否,,,
无**8,2025年10月11日 19:02:55,6921402719705988749,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,杏色-高个子(163-173cm)/29(115-125斤),5,做工精细，尺码合适，好看！,好评,,,否,,,
小**6,2025年10月11日 18:59:11,6921491257478643339,3767854846259101933,小王家宽松牛仔阔腿裤25年新款中高腰小众设计感牛仔小个子38008,杏色-常规(155-163cm)/M(105-115斤),5,质量太好了。版型炒鸡好看。,好评,,,否,,,
用**6,2025年10月11日 18:59:10,6921618168150916261,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/28(110-120斤),5,,好评,,,否,,,
@**x,2025年10月11日 18:58:43,6946711109371238316,3751359783949697316,小王家刺绣款牛仔女中高腰复古水洗牛仔长裤琥珀系穿搭89081,杏色-小个子(153-163cm)/29(115-125斤),5,,好评,,,否,,,
可**6,2025年10月11日 18:52:36,6946757688557179946,3756545185811661339,小王家弯刀裤女25年秋季新款中宽松设计感牛仔裤琥珀系穿搭86011,复古深蓝-高个子(163cm以上)/30(130-140斤),5,,好评,,,否,,,
汉**0,2025年10月11日 18:48:08,6921511560107360156,3751359783949697316,小王家刺绣款牛仔女中高腰复古水洗牛仔长裤琥珀系穿搭89081,杏色-小个子(153-163cm)/26(85-95斤),1,差评 颜色色差太大了  裤子偏小一码,差评,,,否,,,
S**6,2025年10月11日 18:47:22,6921601874426101639,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古蓝-常规(163cm以内)/26(90-100斤),5,,好评,,,否,,,
用**f,2025年10月11日 18:46:01,6946725060907964004,3741522584211161408,【小王家】复古蓝  质感蓝  杏色阔腿牛仔裤89081,杏色-小个子(153-163cm)/29(115-125斤),5,"上身效果：挺好
面料质感：柔软
尺码建议：合适
版型设计：挺好",好评,,,否,,,
深**l,2025年10月11日 18:45:57,6921643932741238129,3736305610027827505,小王家小众女装牛仔裤秋季款复古设计感直筒裤子琥珀系穿搭89106,杏色-常规(155-163cm)/29(115-125斤),5,尺码标准。质量性价比很高。我很喜欢。,好评,,,否,,,
陈**6,2025年10月11日 18:45:02,6921618272830717358,3775287321398739073,【小王家】复古蓝 丹宁色 黑灰色刺绣款牛仔裤女25年新款阔腿长裤521011,丹宁色-常规(163cm以内)/28(105-115斤),5,,好评,,,否,,,
翔**r,2025年10月11日 18:36:31,6946832553894417604,3779241592620188735,【巴黎步调】小王家四面弹蜡笔裤女显瘦弹力时尚修身牛仔裤通勤九分裤81091,黑色/28(105-115斤),5,,好评,,,否,,,
空**8,2025年10月11日 18:32:24,6921643730221759713,3769174180805869744,小王家不贴腿牛仔裤女25年新款中高腰刺绣款丹宁色筒喇裤83132,丹宁色-高个子(163cm以上)/29(115-125斤),4,不错,好评,,,否,,,
s**t,2025年10月11日 18:30:05,6946657014372505445,3721666757119836639,小王家秋季新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-小个子(153-163cm)/30(125-135斤),5,,好评,,,否,,,
A**t,2025年10月11日 18:27:52,6946628031173760508,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,复古蓝-小个子(153-163cm)/29(115-125斤),4,,好评,,,否,,,
s**p,2025年10月11日 18:25:39,6921604802877815915,3730563509302460572,小王家女装2025显瘦复古百搭牛仔阔腿长裤穿搭琥珀系穿搭89227,复古蓝-常规(163cm以内)/28(105-115斤),4,,好评,,,否,,,
芳**4,2025年10月11日 18:24:25,6946567905343050881,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-高个子(163CM以上)/30(125-135斤),5,,好评,,,否,,,
(**6,2025年10月11日 18:15:26,6921625236926725312,3735399801307660303,【小王家】杏色牛仔阔腿裤显瘦百搭垂感牛仔长裤89181,杏色-小个子(163cm以内)/27(95-105斤),5,,好评,,,否,,,
王**4,2025年10月11日 18:14:08,6946509571937408026,3767321355570249751,小王家腊肠狗显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝【常规】(155-163cm)/M(100-115斤),5,裤型很好，裤子没有弹性，胖美美甚拍。,好评,,,否,,,
雅**0,2025年10月11日 18:06:38,6946610686545696164,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/26(90-105斤),5,,好评,,,否,,,
丽**h,2025年10月11日 18:05:55,6946866877996471389,3769703612717072805,小王家秋季新款弯刀牛仔裤中高腰宽松显瘦怀旧水洗牛仔阔腿68007,怀旧色-小个子(148-155cm)/M(100-110斤),5,料子挺好的，码子偏小，好后来又换了大一码的,好评,,,否,,,
浮**d,2025年10月11日 18:01:59,6946792886916683380,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/29(120-130斤),5,,好评,,,否,,,
L**x,2025年10月11日 18:01:02,6921603415525260526,3756545185811661339,小王家弯刀裤女25年秋季新款中宽松设计感牛仔裤琥珀系穿搭86011,复古深蓝-高个子(163cm以上)/28(110-120斤),5,,好评,,,否,,,
笑**4,2025年10月11日 17:59:46,6946634506913059860,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-小个子(153-163cm)/28(105-115斤),5,,好评,,,否,,,
最**0,2025年10月11日 17:59:30,6946563462421288717,3741522584211161408,【小王家】复古蓝  质感蓝  杏色阔腿牛仔裤89081,复古蓝-小个子(153-163cm)/28(105-115斤),5,与辉同行直播间买的预售款  收到以后检查了一下跟第一次白色质量一样  含棉量很高  穿着也很舒适,好评,,,否,,,
李**x,2025年10月11日 17:58:21,6946805830204200120,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古蓝-常规(163cm以内)/28(110-120斤),5,,好评,,,否,,,
