用户昵称,评价日期,订单id,商品id,商品名称,商品规格,商品评价得分,评价内容,评价等级,追评内容,追评时间,商家是否回复,回复内容,门店id,门店名称
然**4,2025年10月25日 21:20:21,6921609398751362351,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/27(100-110斤),5,,好评,,,否,,,
青**8,2025年10月25日 21:16:13,6946881574805313433,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/28(110-120斤),4,,好评,,,否,,,
浅**d,2025年10月25日 21:05:35,6921913672760983413,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝 -常规(155-163cm)/28(105-115斤),5,这款牛仔裤质量很好，穿着舒适且款式新颖。卖家服务周到，发货速度快，非常满意！,好评,,,否,,,
绍**p,2025年10月25日 21:02:51,6921932413149805868,3736305610027827505,【小王家】高级蓝 杏色宽松显瘦阔腿牛仔裤89106,杏色-高个子(163cm以上)/26(85-95斤),5,,好评,,,否,,,
苦**v,2025年10月25日 21:01:00,6921939586393865680,3772520898897248477,【李时髦专属】小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤89296,复古蓝 -常规(155-163cm)/29(115-125斤),5,满意很好，身上效果很好，版型不错,好评,,,否,,,
平**h,2025年10月25日 21:00:52,6947333189002007692,3775285281557709193,小王家牛仔裤子女25年秋季款中高腰显瘦时尚阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/28(105-115斤),5,裤子穿着很舒服，版型很好看,好评,,,否,,,
@**h,2025年10月25日 20:57:17,6921763329457159935,3767321355570249751,小王家腊肠狗显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝【常规】(155-163cm)/L(115-125斤),5,,好评,,,否,,,
莫**2,2025年10月25日 20:45:08,6921669914999880789,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/29(120-130斤),5,,好评,,,否,,,
月**x,2025年10月25日 20:44:23,6947164441691821171,3771745006495334540,小王家丹宁色牛仔裤25年秋季款宽松显瘦刺绣款阔腿裤百搭68051,丹宁色-常规(163cm以内)/M(100-115斤),1,一周之内价格从149降到99，找他们各种理由说是平台问题，和他们无关，这是多怀疑我智商不在线！谁家好人这样做促销的！,差评,,,否,,,
程**2,2025年10月25日 20:43:41,6947132536536831851,3709215520353026053,小王家中高腰牛仔阔腿裤女宽松显瘦垂感杏色水洗牛仔长裤89181,杏色-常规(163cm以内)/27(95-105斤),5,超好的裤子质量还好，之前买的别家又给退买的这家的,好评,质量可以,2025-10-25 20:47:34,否,,,
哈**z,2025年10月25日 20:41:14,6946785849508828633,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,丹宁色-高个子(163cm以上)/30(130-140斤),4,裤腿有些偏大，面料非常不错,好评,,,否,,,
二**6,2025年10月25日 20:36:04,6946818640780203545,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/28(105-115斤),4,包装很好，颜值不错，质量也没有问题，牛仔裤大小合适。,好评,,,否,,,
让**4,2025年10月25日 20:35:24,6947248176782579517,3721666757119836639,小王家秋季新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-高个子(163cm以上)/28(105-115斤),5,,好评,,,否,,,
娜**h,2025年10月25日 20:31:31,6947049429332595795,3773407665594695980,小王家复古深蓝弯刀裤女25年秋季新款宽松显瘦设计感牛仔裤86011,复古深蓝-抓绒常规(163cm以内)/28(110-120斤),5,,好评,,,否,,,
🌵**f,2025年10月25日 20:30:57,6947241853204108801,3721666757119836639,【任小娜专属】中高腰牛仔阔腿裤猫须磨白款水洗牛仔阔腿长裤89138,复古蓝-常规(163cm以内)/28(105-115斤),4,上身效果：不错,好评,,,否,,,
小**6,2025年10月25日 20:30:14,6921902530878733985,3773223276248170713,【小熊粉丝专享】秋季咖色牛仔裤女25年新款中高腰宽松显瘦阔腿裤,咖色-常规(163cm以内)/XL(115-125斤),4,155个子刚好能穿不用裁裤脚,好评,,,否,,,
球**6,2025年10月25日 20:26:44,6921622037450882385,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/28(105-115斤),5,,好评,,,否,,,
文**4,2025年10月25日 20:26:13,6946826977683773074,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,黑色-常规(163cm以内)/30(125-135斤),5,版型好,好评,,,否,,,
🌺**h,2025年10月25日 20:25:23,6921939652224056844,3712994054246629657,【小王家】杏色 丹宁色牛仔阔腿裤复古显瘦89082,丹宁色-小个子(163CM以内)/30(125-135斤),5,刚试过，挺好看的，面料很舒服，下次需要还来买，忙就不发照片了,好评,,,否,,,
雨**l,2025年10月25日 20:24:06,6947276717988845054,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,杏色-高个子(163-173cm)/30(125-135斤),5,,好评,,,否,,,
妮**l,2025年10月25日 20:23:44,6921838131424165725,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/27(100-110斤),5,,好评,,,否,,,
懒**f,2025年10月25日 20:18:18,6921836972384288238,3721666757119836639,小王家秋季新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-高个子(163cm以上)/30(125-135斤),5,对于我来说有点短了,好评,,,否,,,
z**4,2025年10月25日 20:02:20,6921929499989671575,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,杏色-小个子(153-163cm)/30(125-135斤),5,裤子挺好看，腰太小了,好评,,,否,,,
此**j,2025年10月25日 20:01:45,6947265615597016391,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝 -常规(155-163cm)/27(95-105斤),5,版型很好看,好评,,,否,,,
h**6,2025年10月25日 19:53:49,6946801213216855554,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,丹宁色-常规(163cm以内)/28(110-120斤),5,,好评,,,否,,,
赫**t,2025年10月25日 19:53:15,6947325695533716604,3751359783949697316,小王家刺绣款牛仔女中高腰复古水洗牛仔长裤琥珀系穿搭89081,丹宁色-小个子(153-163cm)/29(115-125斤),5,,好评,裤子太硬了,2025-10-27 18:32:31,否,,,
胖**h,2025年10月25日 19:51:58,6921917942852910882,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,复古蓝-小个子(153-163cm)/27(95-105斤),5,,好评,,,否,,,
张**8,2025年10月25日 19:51:43,6946811629438768593,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-高个子(163cm以上)/28(105-115斤),4,有点薄,好评,,,否,,,
³**v,2025年10月25日 19:44:21,6921953871990390533,3756545185811661339,小王家弯刀裤女25年秋季新款中宽松设计感牛仔裤琥珀系穿搭86011,复古深蓝-高个子(163cm以上)/28(110-120斤),4,,好评,,,否,,,
L**n,2025年10月25日 19:42:42,6946465706946402229,3741522584211161408,小王家刺绣款牛仔阔腿裤女中复古水洗宽松牛仔长裤通勤穿搭89081,杏色-高个子(163-173cm)/26(85-95斤),5,在与辉直播间下单的，看到很多友买完之后试穿评价不错就下单了，果然没让人失望,好评,,,否,,,
💰**8,2025年10月25日 19:41:10,6946651167287678762,3771745006495334540,小王家丹宁色牛仔裤25年秋季款宽松显瘦刺绣款阔腿裤百搭68051,丹宁色-常规(163cm以内)/M(100-115斤),5,非常合适,好评,,,否,,,
邓**t,2025年10月25日 19:36:34,6947262671792903650,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,丹宁色-小个子(153-163cm)/29(115-125斤),5,,好评,,,否,,,
春**8,2025年10月25日 19:26:33,6921935305540664548,3774003873577041980,小王家一裤两穿牛仔裤女25年新款复古宽松显瘦水洗阔腿长裤89316,丹宁色-高个子(163cm以上)/29(120-130斤),5,,好评,,,否,,,
水**2,2025年10月25日 19:25:36,6947184125887321444,3775285281557709193,小王家牛仔裤子女25年秋季款中高腰显瘦时尚阔腿裤通勤穿搭89138,黑色-常规(163cm以内)/30(125-135斤),5,,好评,,,否,,,
夏**2,2025年10月25日 19:23:04,6947013113903584419,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/27(95-105斤),4,,好评,,,否,,,
萍**z,2025年10月25日 19:19:17,6947258415969277523,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-小个子(148-155cm)/28(105-115斤),5,超棒！很舒服，版型超好看。太适合小个子们了。,好评,,,否,,,
翩**z,2025年10月25日 19:19:08,6921948394664787239,3751359783949697316,小王家刺绣款牛仔女中高腰复古水洗牛仔长裤琥珀系穿搭89081,丹宁色-小个子(153-163cm)/29(115-125斤),5,,好评,,,否,,,
张**4,2025年10月25日 19:18:50,6947179995078726991,3767321355570249751,【绿子粉丝】小王家腊肠狗显瘦阔腿裤女25年秋季款复古水洗设计感牛仔裤89235,怀旧蓝-高个子(163cm以上)/XL(125-135斤),5,,好评,,,否,,,
🌟**p,2025年10月25日 19:18:48,6921917649389518292,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,丹宁色-高个子(163-173cm)/27(95-105斤),5,,好评,,,否,,,
陪**d,2025年10月25日 19:16:50,6947321285329622847,3781808701124509763,【三重奏】小王家冬季加绒牛仔裤女款爆款搭配显瘦阔腿裤垂感长裤89181,杏色-小个子厚绒(163cm以内)/28(105-115斤),5,,好评,,,否,,,
伊**v,2025年10月25日 19:15:57,6947303215904527929,3712994054246629657,《暖绒出街》小王家牛仔裤女秋季窄版百搭复古水洗通勤穿搭89082,丹宁色-高个子厚绒(163CM以上)/30(125-135斤),5,,好评,,,否,,,
仲**t,2025年10月25日 19:15:09,6921937543748484874,3772334430643945616,小王家牛仔阔腿裤女中高腰黑色复古宽松显瘦百搭长裤小个子89169,黑色-常规(155-163cm)/25(70-80斤),5,,好评,,,否,,,
👑**2,2025年10月25日 19:13:48,6947276492354622519,3730563509302460572,小王家女装2025显瘦复古百搭牛仔阔腿长裤穿搭琥珀系穿搭89227,怀旧蓝-常规(163cm以内)/25(75-85斤),4,,好评,,,否,,,
四**v,2025年10月25日 19:12:02,6947286358444414044,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤89296,复古蓝-高个子(163cm以上)/30(125-135斤),5,,好评,,,否,,,
梦**2,2025年10月25日 19:09:55,6921918430975262127,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,丹宁色-小个子(153-163cm)/25(85斤以内),5,厚度现在这个季节穿还可以 尺码很合适,好评,,,否,,,
向**8,2025年10月25日 19:04:39,6947264237743117512,3721666757119836639,小王家秋季新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-常规(163cm以内)/30(125-135斤),5,,好评,,,否,,,
有**6,2025年10月25日 18:54:58,6921919971054485311,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,复古蓝-小个子(153-163cm)/29(115-125斤),5,,好评,,,否,,,
枫**8,2025年10月25日 18:51:54,6947274997870958451,3780131984555245756,小王家弯刀裤女25年秋季新款中宽松设计感牛仔裤琥珀系穿搭86011,复古深蓝-常规(163cm以内)/29(120-130斤),5,,好评,,,否,,,
西**j,2025年10月25日 18:43:30,6921755281193336557,3769144532663402701,小王家黑灰色牛仔裤女25年新款中高腰宽松显瘦弯刀阔腿裤89301,黑灰色-常规(163cm以内)/30(130-140斤),5,很喜欢，版型很好看,好评,,,否,,,
段**v,2025年10月25日 18:41:08,6921650773571305331,3775285281557709193,小王家牛仔裤子女25年秋季款中高腰显瘦时尚阔腿裤通勤穿搭89138,杏色-常规(163cm以内)/28(105-115斤),5,,好评,,,否,,,
在**6,2025年10月25日 18:34:01,6947265366378943766,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,丹宁色-高个子(163-173cm)/30(125-135斤),5,,好评,,,否,,,
想**f,2025年10月25日 18:33:31,6947308473642784313,3709215520353026053,小王家三本针牛仔裤子秋季女装宽松显瘦垂感牛仔琥珀系穿搭,杏色-常规(163cm以内)/28(105-115斤),5,质量很好，收到货第一时间打开看了，很不错，很满意,好评,,,否,,,
朝**f,2025年10月25日 18:33:00,6921480805447991260,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,丹宁色-高个子(163-173cm)/29(115-125斤),5,,好评,,,否,,,
小**6,2025年10月25日 18:32:46,6947174695338317300,3780869123282698445,【绿子粉丝】小王家牛仔裤子25年秋冬女装直筒窄版阔腿裤复古百搭长裤89138,复古蓝-小个子厚绒(163cm以内)/29(115-125斤),5,,好评,,,否,,,
2**f,2025年10月25日 18:30:52,6947016645272802320,3767321355570249751,小王家腊肠狗显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝【常规】(155-163cm)/L(115-125斤),5,,好评,,,否,,,
钦**6,2025年10月25日 18:30:11,6921507055874047751,3751359783949697316,【小王家】丹宁色 复古蓝 杏色阔腿牛仔裤89081,复古蓝-小个子(153-163cm)/27(95-105斤),5,"尺码建议：尺码标准合适
上身效果：很合身，小个子码太友好了
面料质感：面料很垂，贴身，
版型很好，",好评,,,否,,,
停**2,2025年10月25日 18:28:44,6947159199174825875,3734484030570234298,小王家复古小众女装裤子25年新款设计感显瘦微喇阔腿牛仔裤89217,怀旧蓝-常规(163cm以内)/30(125-135斤),5,,好评,,,否,,,
蓝**f,2025年10月25日 18:25:30,6921937893547802494,3781808701124509763,《三重奏》小王家冬季加绒款爆款搭配显瘦阔腿裤垂感长裤89181,杏色-高个子厚绒(163cm以上)/27(95-105斤),5,,好评,,,否,,,
彤**x,2025年10月25日 18:21:07,6947162277055894866,3771745006495334540,小王家丹宁色牛仔裤25年秋季款宽松显瘦刺绣款阔腿裤百搭68051,丹宁色-常规(163cm以内)/S(90-100斤),5,,好评,,,否,,,
꧔**2,2025年10月25日 18:17:39,6921887004460350764,3741522584211161408,小王家刺绣款阔腿裤女中复古水洗宽松牛仔长裤琥珀系穿搭89081,复古蓝-小个子(153-163cm)/25(85斤以内),5,,好评,,,否,,,
芳**j,2025年10月25日 18:17:28,6921627405360528676,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
梅**4,2025年10月25日 18:15:43,6921916167312670066,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,丹宁色-小个子(153-163cm)/28(105-115斤),5,辉辉直播间买的，小王家裤子👖质量真心不错，专业做裤子就是不一样，尺码标准，正码正拍，长度也合适！做工精细，没有多余线头，腰身合适，颜色也漂亮！放心入手，姐妹们！,好评,,,否,,,
ᥫ**2,2025年10月25日 18:10:18,6947325689340892690,3721666757119836639,《三重奏》小王家秋季新款裤子女中阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-常规(163cm以内)/29(115-125斤),5,,好评,,,否,,,
小**x,2025年10月25日 18:09:33,6921920086864461352,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,丹宁色-小个子(153-163cm)/26(85-95斤),5,,好评,,,否,,,
丹**8,2025年10月25日 18:07:32,6947275767688206096,3767321355570249751,小王家腊肠狗显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝-常规(155-163cm)/S(85-100斤),5,,好评,,,否,,,
初**0,2025年10月25日 18:04:59,6921920215089970364,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,丹宁色-小个子(153-163cm)/28(105-115斤),4,,好评,,,否,,,
蜉**4,2025年10月25日 18:04:55,6921643510604135951,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/27(95-105斤),5,兰知春序购买，品质保证,好评,,,否,,,
栀**t,2025年10月25日 18:04:48,6947175254163986152,3775285281557709193,小王家牛仔裤子女25年秋季款中高腰显瘦时尚阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/29(115-125斤),5,,好评,,,否,,,
用**l,2025年10月25日 18:02:10,6947182970027906260,3774003873577041980,小王家一裤两穿牛仔裤女25年新款复古宽松显瘦水洗阔腿长裤89316,丹宁色-高个子(163cm以上)/30(130-140斤),5,,好评,,,否,,,
风**2,2025年10月25日 18:01:55,6947196259232520063,3767866176282165697,【小王家】 复古蓝 白色阔腿裤女小众复古压线设计感牛仔裤89239,复古蓝-高个子(163cm以上)/M(95-110斤),5,,好评,,,否,,,
@**4,2025年10月25日 18:01:45,6947321288660554897,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-常规(163CM以内)/27(95-105斤),5,,好评,,,否,,,
萝**p,2025年10月25日 18:00:39,6921937328530751355,3767321355570249751,小王家腊肠狗显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝-小个子(148-155cm)/XS(85斤以内),5,非常舒服，上身很合适，腰围长度刚刚好,好评,,,否,,,
尚**8,2025年10月25日 17:52:05,6947155796380423389,3775285281557709193,小王家牛仔裤子女25年秋季款中高腰显瘦时尚阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/29(115-125斤),5,,好评,,,否,,,
l**f,2025年10月25日 17:50:38,6921728596441660532,3756545185811661339,【小王家】复古深蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/28(110-120斤),5,,好评,,,否,,,
用**p,2025年10月25日 17:50:20,6947030867151034148,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-高个子(163cm以上)/29(115-125斤),5,,好评,,,否,,,
相**l,2025年10月25日 17:48:52,6947284535022326796,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,丹宁色-高个子(163-173cm)/29(115-125斤),5,尺码很合适，质量也不错，值得购买,好评,,,否,,,
子**j,2025年10月25日 17:46:42,6947202630047569858,3767866176282165697,【小王家】 复古蓝 白色阔腿裤女小众复古压线设计感牛仔裤89239,复古蓝-常规(155-163cm以内)/XL(120-130斤),5,质量做工没得说太好了而且穿的舒服宇辉直播间买的超值,好评,,,否,,,
i**6,2025年10月25日 17:45:42,6921914130053758470,3767866176282165697,【小王家】 复古蓝 白色阔腿裤女小众复古压线设计感牛仔裤89239,复古蓝-小个子(148-155cm)/L(110-120斤),5,,好评,,,否,,,
🌻**d,2025年10月25日 17:45:30,6921875661634502542,3721666757119836639,《三重奏》小王家秋季新款裤子女中阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-常规(163cm以内)/28(105-115斤),5,,好评,,,否,,,
飘**2,2025年10月25日 17:42:09,6947217381055206646,3780124786047451232,【小王家】米杏色 复古蓝阔腿弯刀牛仔裤女2025秋季宽松显瘦651039,复古蓝-高个子(163cm以上)/M(100-115斤),5,质量不错，上身合适,好评,,,否,,,
刘**p,2025年10月25日 17:38:26,6947291592833045590,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,复古蓝-小个子(153-163cm)/27(95-105斤),5,版型好，质量很好。整体满意,好评,,,否,,,
天**4,2025年10月25日 17:37:30,6947203962376164971,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-常规厚绒(163CM以内)/30(125-135斤),5,挺不错的，很喜欢！,好评,,,否,,,
亲**0,2025年10月25日 17:36:58,6947210349532681272,3771745006495334540,小王家牛仔裤25年秋季款宽松显瘦刺绣款阔腿裤通勤百搭68051,丹宁色-高个子(163cm以上)/L(115-125斤),5,,好评,,,否,,,
✨**j,2025年10月25日 17:34:48,6947021566033531971,3767321355570249751,小王家腊肠狗显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝【常规】(155-163cm)/L(115-125斤),5,,好评,,,否,,,
哈**8,2025年10月25日 17:31:09,6921802912389038028,3751359783949697316,小王家刺绣款牛仔女中高腰复古水洗牛仔长裤琥珀系穿搭89081,丹宁色-小个子(153-163cm)/29(115-125斤),5,适合小个子，高腰穿着舒服,好评,,,否,,,
某**8,2025年10月25日 17:24:26,6946518977924043903,3775287321398739073,【小王家】复古蓝 丹宁色 黑色刺绣款牛仔裤女25年新款阔腿长裤89296,丹宁色-高个子(163cm以上)/30(125-135斤),5,真的不褪色，上身效果不错，腿长裤子正好,好评,,,否,,,
@**n,2025年10月25日 17:22:42,6921682672147267385,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤89296,复古蓝 -常规(163cm以内)/28(105-115斤),1,没有说的那么好，特意穿了以后来评价的，膝盖鼓包，最讨厌的就是裤子膝盖鼓包,差评,,,否,,,
🌹**z,2025年10月25日 17:21:14,6947243442801284362,3781238486175187257,《蓝宝石》小王家冬季加绒刺绣款牛仔阔腿裤女中宽松显瘦89081,怀旧蓝-植绒高个子(163cm以上)/29(115-125斤),4,,好评,,,否,,,
坚**j,2025年10月25日 17:16:46,6921570121511501296,3775285281557709193,小王家牛仔裤子女25年秋季款中高腰显瘦时尚阔腿裤通勤穿搭89138,丹宁色-高个子(163cm以上)/29(115-125斤),5,,好评,,,否,,,
以**2,2025年10月25日 17:16:40,6947280261715924151,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,杏色-小个子(153-163cm)/29(115-125斤),4,,好评,,,否,,,
赵**6,2025年10月25日 17:14:19,6921622311305052054,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/29(115-125斤),5,,好评,,,否,,,
b**4,2025年10月25日 17:13:52,6921617969854381195,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,丹宁色-常规(163cm以内)/28(110-120斤),5,,好评,,,否,,,
我**b,2025年10月25日 17:13:14,6947184998057120801,3767866176282165697,【小王家】 复古蓝 白色阔腿裤女小众复古压线设计感牛仔裤89239,白色-常规(155-163cm)/L(110-120斤),5,,好评,,,否,,,
💋**2,2025年10月25日 17:05:13,6921763229133733803,3769144532663402701,小王家黑灰色牛仔裤女25年新款中高腰宽松显瘦弯刀阔腿裤89301,黑灰色-高个子(163cm以上)/28(110-120斤),5,,好评,,,否,,,
桐**b,2025年10月25日 16:59:00,6947170501377726086,3780869123282698445,【绿子粉丝】小王家牛仔裤子25年秋冬女装直筒窄版阔腿裤复古百搭长裤89138,复古蓝-高个子厚绒(163cm以上)/28(105-115斤),5,挺好的,好评,,,否,,,
吴**2,2025年10月25日 16:58:47,6921903525350833564,3767321355570249751,【腊肠狗】小王家显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝-常规(155-163cm)/S(85-100斤),5,,好评,,,否,,,
鱼**6,2025年10月25日 16:56:48,6921745502349131649,3756545185811661339,小王家弯刀裤女25年秋季新款中宽松设计感牛仔裤琥珀系穿搭86011,灰杏色-高个子(163cm以上)/27(100-110斤),5,,好评,,,否,,,
晚**4,2025年10月25日 16:56:37,6947253352090244871,3775285281557709193,小王家牛仔裤子女25年秋季款中高腰显瘦时尚阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/27(95-105斤),5,好看,好评,,,否,,,
她**j,2025年10月25日 16:51:25,6946823219584898197,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/25(85斤以内),5,,好评,,,否,,,
紫**d,2025年10月25日 16:46:53,6947217869289363227,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/30(130-140斤),5,,好评,,,否,,,
🍀**n,2025年10月25日 16:44:21,6921833343393496244,3721666757119836639,《三重奏》小王家秋季新款裤子女中阔腿裤通勤穿搭琥珀系穿搭89138,丹宁色-常规(163cm以内)/26(85-95斤),5,,好评,,,否,,,
唯**0,2025年10月25日 16:43:36,6921615710854020140,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/30(130-140斤),5,,好评,,,否,,,
燕**r,2025年10月25日 16:41:54,6921907585189379436,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,杏色-小个子(153-163cm)/26(85-95斤),5,,好评,,,否,,,
小**4,2025年10月25日 16:41:41,6947281928885835333,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,杏色-小个子(153-163cm)/27(95-105斤),5,,好评,,,否,,,
南**8,2025年10月25日 16:41:20,6947282221689607580,3781032987064402066,小王家刺绣款牛仔阔腿裤女新款中高腰水洗牛仔长裤通勤百搭89081,丹宁色-小个子(153-163cm)/29(115-125斤),5,做工挺好的，腰臀那里有点小，能穿下,好评,,,否,,,
用**8,2025年10月25日 16:40:13,6946830318724650904,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,复古蓝-常规(163cm以内)/29(115-125斤),4,,好评,,,否,,,
江**6,2025年10月25日 16:30:22,6946852896503436710,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
P**8,2025年10月25日 16:26:11,6921707668575059014,3756545185811661339,小王家弯刀裤女25年秋季新款中宽松设计感牛仔裤琥珀系穿搭86011,复古蓝-常规(163cm以内)/28(110-120斤),5,面料很不错，版型也挺好的,好评,,,否,,,
天**0,2025年10月25日 16:25:11,6921809704357560151,3730563509302460572,小王家女装2025显瘦复古百搭牛仔阔腿长裤穿搭琥珀系穿搭89227,复古蓝-高个子(163cm以上)/30(125-135斤),5,,好评,,,否,,,
🍀**2,2025年10月25日 16:19:20,6921779261684088357,3775287321398739073,小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤521011,复古蓝 -常规(163cm以内)/28(105-115斤),3,版型还算可以，就是掉色，洗过之后穿一天，染的秋裤上都有蓝色，还鼓包，这个质量159.9💰有点贵了,中评,,,否,,,
