用户昵称,评价日期,订单id,商品id,商品名称,商品规格,商品评价得分,评价内容,评价等级,追评内容,追评时间,商家是否回复,回复内容,门店id,门店名称
长**t,2025年11月12日 10:07:40,6947849975925642252,3701823009808580754,小王家复古蓝牛仔微喇裤女新款修身显瘦中高腰牛仔微喇长裤83008,复古蓝-常规(153-163cm)/27(95-105斤),5,,好评,,,否,,,
抱**8,2025年11月12日 10:03:44,6921985015211917126,3721666757119836639,小王家秋冬新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-常规(163cm以内)/29(115-125斤),5,裤子版型好，穿上好看，颜色也正,好评,,,否,,,
🍎**z,2025年11月12日 09:59:05,6947639083079570479,3721666757119836639,小王家秋冬新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-厚绒高个子(163cm以上)/29(115-125斤),5,,好评,,,否,,,
🍎**z,2025年11月12日 09:58:48,6947639154308944943,3721666757119836639,小王家秋冬新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-高个子(163cm以上)/29(115-125斤),5,款式很喜欢，就是味道有点低，洗完还是有点味。,好评,,,否,,,
吕**d,2025年11月12日 09:55:49,6947605312092443920,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-小个子(148-155cm)/25(85斤以内),5,面料舒服，尺码跟合适，长度也刚好，腰臀线条都不错,好评,,,否,,,
龙**h,2025年11月12日 09:55:02,6947844585052509823,3772520898897248477,【李时髦专属】小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤89296,复古蓝-植绒常规(155-163cm)/27(95-105斤),5,质量很好，值得购买,好评,,,否,,,
♛**t,2025年11月12日 09:54:22,6947433540328494814,3781974549097218166,小王家冬季厚绒新款牛仔裤女中高腰时尚显瘦阔腿裤通勤穿搭89138,复古蓝-厚绒常规(163cm以内)/28(105-115斤),5,穿上很舒服，大小合适，无异味,好评,,,否,,,
e**x,2025年11月12日 09:51:16,6947363181891229477,3721666757119836639,小王家秋季新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,丹宁色-常规(163cm以内)/26(85-95斤),3,性价比还可以，建议改善裤裆的做法，目前穿着舒适感不佳,中评,,,否,,,
静**2,2025年11月12日 09:51:11,6947649726722348549,3721666757119836639,【三重奏】小王家秋季新款裤子女中阔腿裤通勤穿搭琥珀系穿搭89138,丹宁色-厚绒常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
望**r,2025年11月12日 09:47:32,6922217479192543048,3784408257980923970,小王家复古刺绣款牛仔裤女25年新款中高腰水洗牛仔阔腿长裤521011,丹宁色-高个子(160cm以上)/27(100-110斤),5,,好评,,,否,,,
黄**6,2025年11月12日 09:40:33,6947771451672302700,3784773811119980876,小王家刺绣款牛仔裤女冬季新款中高腰复古水洗牛仔阔腿长裤521011,黑灰色-常规(163cm以内)/28(105-115斤),5,,好评,,,否,,,
脆**l,2025年11月12日 09:38:16,6922189433295109226,3767321355570249751,小王家腊肠狗显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝-植绒高个子(163cm以上)/XL(125-135斤),5,,好评,,,否,,,
看**v,2025年11月12日 09:35:05,6947799030114424159,3782895841174487390,【小王家】冬季厚绒牛仔裤女丹宁色 杏色 怀旧蓝显瘦阔腿裤通勤百搭89081,丹宁色-常规(163cm以内)/28(105-115斤),5,,好评,,,否,,,
霸**4,2025年11月12日 09:34:36,6922231722421878653,3784599083361108377,【九九定制】小王家百搭秋冬新款直筒阔腿裤女2025年爆款休闲琥珀系穿搭68075,复古蓝-厚绒小个子(148-155cm)/XS(85斤以内),5,,好评,,,否,,,
百**8,2025年11月12日 09:27:19,6947784202421409329,3784167707549761770,【三重奏】小王家加绒冬季新款裤子女中高腰阔腿裤通勤穿搭琥珀系穿搭89138,丹宁色-厚绒高个子(163cm以上)/29(115-125斤),5,,好评,,,否,,,
💞**d,2025年11月12日 09:23:49,6922288349420551896,3779761874447499600,《浪里个浪》小王家25年新款中高腰复古水洗休闲牛仔阔腿长裤521011,复古蓝-厚绒常规(163cm以内)/28(105-115斤),4,,好评,,,否,,,
💞**d,2025年11月12日 09:23:41,6922290745997950680,3784163558636519482,《黑丫头》小王家牛仔阔腿裤女25年新款中高腰显瘦宽松牛仔裤通勤百搭89325,黑灰色-植绒常规(163cm以内)/27(100-110斤),4,,好评,,,否,,,
@**6,2025年11月12日 09:21:51,6922070713295994597,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/25(90斤以内),5,,好评,,,否,,,
小**h,2025年11月12日 09:14:30,6947799294048212584,3780131984555245756,小王家弯刀裤女25年秋冬新款中宽松设计感牛仔裤琥珀系穿搭86011,复古深蓝-常规(163cm以内)/28(110-120斤),5,,好评,,,否,,,
叶**n,2025年11月12日 09:12:05,6922270648273108604,3768784311625580885,小王家橄榄绿牛仔裤25年秋季新款宽松显瘦无弹阔腿裤68038,橄榄绿-高个子(163cm以上)/M(95-105斤),5,,好评,,,否,,,
W**z,2025年11月12日 09:08:10,6922093855113903712,3721666757119836639,《三重奏》小王家秋季新款裤子女中阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-厚绒高个子(163cm以上)/27(95-105斤),5,,好评,,,否,,,
杜**x,2025年11月12日 08:55:31,6947777567049324399,3782895841174487390,【小王家】冬季厚绒牛仔裤女丹宁色 杏色 怀旧蓝显瘦阔腿裤通勤百搭89081,丹宁色-厚绒常规(163cm以内)/30(125-135),5,,好评,,,否,,,
时**2,2025年11月12日 08:52:27,6947828869280634095,3782895841174487390,小王家冬季厚绒牛仔裤女25年新款显瘦阔腿裤通勤百搭89081,丹宁色-常规(163cm以内)/30(125-135),5,超值的一次购物，非常满意，商家也非常有耐心和诚意,好评,,,否,,,
等**x,2025年11月12日 08:48:08,6947761937417246038,3782895841174487390,【小王家】冬季厚绒牛仔裤女丹宁色 杏色 怀旧蓝显瘦阔腿裤通勤百搭89081,丹宁色-厚绒高个子(163cm以上)/30(125-135),5,,好评,,,否,,,
🇻**0,2025年11月12日 08:45:08,6947753479381194247,3721666757119836639,小王家秋冬新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-常规(163cm以内)/28(105-115斤),5,,好评,,,否,,,
v**6,2025年11月12日 08:44:57,6947838769292973356,3712994054246629657,【小王家】杏色 丹宁色牛仔阔腿裤复古显瘦89082,丹宁色-小个子(163CM以内)/30(125-135斤),5,裤子包容性很强，梨形身材的福音，很满意,好评,,,否,,,
蓝**0,2025年11月12日 08:38:33,6922230926541683967,3779178540445073749,小王家黑灰色弯刀裤女25年秋冬复古设计师牛仔裤阔腿裤86011,黑灰色植绒-常规(163cm以内)/27(100-110斤),2,一般般，对不起这个价格,差评,,,否,,,
啦**6,2025年11月12日 08:34:44,6947856671151101882,3785308337155997885,小王家牛仔阔腿裤女25年新款中高腰显瘦宽松牛仔裤通勤百搭89325,复古蓝-高个子(163cm以上)/26(90-100斤),4,,好评,,,否,,,
芬**h,2025年11月12日 08:31:41,6947544802537575999,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,复古蓝-常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
🌈**x,2025年11月12日 08:31:08,6922165104274735026,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,丹宁色-常规(163cm以内)/26(90-100斤),3,我今天穿第一次的直观感受是裤腰太高，坐下来裤腰会顶到肋骨，再有就是卡裆，坐下来难受，走路的时候还是很好的。另外做工也好，布料摸起来手感不错。,中评,,,否,,,
黄**x,2025年11月12日 08:27:46,6922273425877925720,3782895841174487390,【小王家】冬季厚绒牛仔裤女丹宁色 杏色 怀旧蓝显瘦阔腿裤通勤百搭89081,杏色-高个子(163cm以上)/26(85-95斤),5,,好评,,,否,,,
海**b,2025年11月12日 08:24:22,6922240549841370128,3782895841174487390,【小王家】冬季厚绒牛仔裤女丹宁色 杏色 怀旧蓝显瘦阔腿裤通勤百搭89081,丹宁色-常规(163cm以内)/30(125-135),5,,好评,,,否,,,
귀**0,2025年11月12日 08:23:55,6922244132659494086,3782687666013864376,小王家一裤两穿牛仔裤女25年新款复古宽松显瘦水洗阔腿长裤89316,复古蓝-常规(163cm以内)/27(100-110斤),3,,中评,,,否,,,
红**0,2025年11月12日 08:19:57,6947804619919463520,3712994054246629657,小王家牛仔裤女秋冬窄版百搭复古水洗通勤穿搭琥珀系穿搭89082,丹宁色-高个子厚绒(163CM以上)/30(125-135斤),4,,好评,,,否,,,
🌈**0,2025年11月12日 08:18:18,6947255174656497452,3721666757119836639,【三重奏】小王家秋季新款裤子女中阔腿裤通勤穿搭琥珀系穿搭89138,丹宁色-厚绒常规(163cm以内)/30(125-135斤),5,,好评,,,否,,,
南**4,2025年11月12日 07:59:08,6947701640636405104,3775285281557709193,小王家牛仔裤子女25年秋季款中高腰显瘦时尚阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/28(105-115斤),4,面料基本没啥弹力，尺码倒是挺合适，裤长也比较友好,好评,,,否,,,
忘**8,2025年11月12日 07:57:46,6922186898992102599,3784036330909073902,【压箱底神裤】小王家冬季厚绒牛仔裤女25年新款显瘦阔腿裤通勤百搭,杏色-常规(163cm以内)/27(95-105斤),4,方方面面都挺喜欢的，唯一的缺点就是拉链鼓包的,好评,穿一天就皱了🥲,2025-11-12 22:25:18,否,,,
玉**n,2025年11月12日 07:56:24,6946896884074615943,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/30(130-140斤),5,,好评,,,否,,,
🍋**4,2025年11月12日 07:54:52,6922018705627315798,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-高个子(163CM以上)/29(115-125斤),1,硬邦邦，不软,差评,,,否,,,
漫**6,2025年11月12日 07:53:15,6922193758898454226,3775287321398739073,小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤521011,复古蓝 -常规(155-163cm)/27(95-105斤),4,"好穿，好穿，好穿
客服回答很及时，遇到问题很快解决",好评,,,否,,,
是**v,2025年11月12日 07:52:20,6947786408582452454,3712994054246629657,小王家牛仔裤女秋冬窄版百搭复古水洗通勤穿搭琥珀系穿搭89082,杏色-小个子(163CM以内)/27(95-105斤),5,,好评,,,否,,,
小**6,2025年11月12日 07:46:36,6947564560050886182,3780869123282698445,小王家牛仔裤子25年秋冬女装直筒窄版阔腿裤复古百搭长裤89138,复古蓝-高个子厚绒(163cm以上)/29(115-125斤),5,,好评,,,否,,,
璧**x,2025年11月12日 07:46:27,6947847540331452153,3785308337155997885,小王家牛仔阔腿裤女25年新款中高腰显瘦宽松牛仔裤通勤百搭89325,黑灰色-常规(163cm以内)/27(100-110斤),5,,好评,,,否,,,
黄**0,2025年11月12日 07:33:19,6922184933596430004,3780312246345924787,小王家一裤两穿牛仔裤女25年新款复古宽松显瘦水洗阔腿长裤89316,复古蓝-常规(163cm以内)/29(120-130斤),5,,好评,,,否,,,
依**j,2025年11月12日 07:15:38,6947845934792250901,3782895841174487390,【小王家】冬季厚绒牛仔裤女丹宁色 杏色 怀旧蓝显瘦阔腿裤通勤百搭89081,杏色-常规(163cm以内)/29(115-125),5,颜色很正，摸着柔软，穿上舒服,好评,,,否,,,
随**j,2025年11月12日 07:02:00,6922220957975543218,3782895841174487390,【小王家】冬季厚绒牛仔裤女丹宁色 杏色 怀旧蓝显瘦阔腿裤通勤百搭89081,丹宁色-厚绒高个子(163cm以上)/30(125-135),5,,好评,,,否,,,
满**4,2025年11月12日 05:59:47,6922234342433980045,3782895841174487390,【小王家】冬季厚绒牛仔裤女丹宁色 杏色 怀旧蓝显瘦阔腿裤通勤百搭89081,丹宁色-常规(163cm以内)/30(125-135),4,,好评,,,否,,,
隨**6,2025年11月12日 05:43:02,6922272527783197914,3784167707549761770,【三重奏】小王家加绒冬季新款裤子女中高腰阔腿裤通勤穿搭琥珀系穿搭89138,丹宁色-厚绒高个子(163cm以上)/28(105-115斤),5,,好评,,,否,,,
黄**8,2025年11月12日 04:29:31,6947768700989543579,3784014239736398318,【小王家】冬季加绒翻边牛仔裤复古蓝 丹宁色新款复古宽松显瘦阔腿长裤89316,复古蓝-厚绒高个子(163cm以上)/28(110-120斤),5,,好评,,,否,,,
空**0,2025年11月12日 00:59:07,6947779824897038258,3782895841174487390,【小王家】冬季厚绒牛仔裤女丹宁色 杏色 怀旧蓝显瘦阔腿裤通勤百搭89081,杏色-厚绒高个子(163cm以上)/26(85-95斤),5,下单的时候还犹豫了很久，没想到收到是出乎意料的惊喜，这个价格对得起这品质，有一些小线头，自己清理了，白色不发黄，也不煞白，喜欢这个颜色，与辉同行兰知春序真的是物美价廉,好评,,,否,,,
A**8,2025年11月12日 00:15:43,6922223592016281155,3784014239736398318,【小王家】冬季加绒翻边牛仔裤复古蓝 丹宁色新款复古宽松显瘦阔腿长裤89316,复古蓝-高个子(163cm以上)/28(110-120斤),5,,好评,不错不错不错不错不错不错 很不错 推荐,2025-11-20 19:06:03,否,,,
灌**f,2025年11月12日 00:07:34,6947697939333388196,3784164439138369981,【三重奏】小王家杏色三本针牛仔裤子秋冬女装宽松显瘦垂感牛仔琥珀系穿搭,杏色-常规厚绒(163cm以内)/26(85-95斤),0,,差评,千万别买，裤脚很大跟裤子根本不协调，还非常容易皱，我现在非常后悔买了这条裤子，而且还注胶。卖这么贵，非常不值得购买。我也是被直播间夸的天花乱坠才下单,2025-12-05 09:26:37,否,,,
🌻**0,2025年11月11日 23:54:35,6947290993532212667,3721666757119836639,小王家秋季新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-厚绒常规(163cm以内)/27(95-105斤),0,,差评,裤子又短 没型 还鼓包 不值这个价格,2025-12-28 22:51:28,否,,,
美**h,2025年11月11日 23:37:30,6947837540931212980,3772520898897248477,【李时髦专属】小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤89296,复古蓝 -常规(155-163cm)/27(95-105斤),5,大小合适版型很好看，质量很0K,好评,,,否,,,
栀**l,2025年11月11日 23:24:20,6947824638959687000,3767321355570249751,小王家腊肠狗显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝-植绒小个子(148-155cm)/L(115-125斤),3,尺码偏小 我身高156，114斤穿L码有点小紧，长度买的小个子的刚刚好，179买的，感觉有点不值这个价，加绒的跟没加差不多，挺薄的，要买的还是斟酌一下,中评,,,否,,,
奇**z,2025年11月11日 23:22:02,6947855657596622537,3772520898897248477,【李时髦专属】小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤89296,复古蓝-植绒小个子(148-155cm)/28(105-115斤),5,不太分得清是不是植绒的，感觉有点薄,好评,,,否,,,
W**n,2025年11月11日 23:16:04,6922288540121267575,3785308337155997885,小王家牛仔阔腿裤女25年新款中高腰显瘦宽松牛仔裤通勤百搭89325,黑灰色-常规(163cm以内)/27(100-110斤),5,,好评,,,否,,,
仅**z,2025年11月11日 23:07:29,6947843294805693971,3780131984555245756,小王家弯刀裤女25年秋冬新款中宽松设计感牛仔裤琥珀系穿搭86011,复古深蓝-常规(163cm以内)/28(110-120斤),5,第三次买小王家牛仔裤，非常好看，面料舒服，质量很好，收藏宝藏店铺,好评,,,否,,,
L**j,2025年11月11日 23:05:16,6921714779964996759,3767321355570249751,【雪糕专属】小王家腊肠狗显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝【高个子】(163cm以上)/XS(85斤以内),5,,好评,,,否,,,
用**2,2025年11月11日 23:04:51,6947720316275004896,3784408257980923970,小王家复古刺绣款牛仔裤女25年新款中高腰水洗牛仔阔腿长裤521011,黑灰色-常规(160cm以内)/27(100-110斤),5,,好评,,,否,,,
x**2,2025年11月11日 23:01:00,6947775807378167277,3775285281557709193,小王家牛仔裤子女25年秋季款中高腰显瘦时尚阔腿裤通勤穿搭89138,杏色-常规(163cm以内)/27(95-105斤),5,超级好,好评,,,否,,,
一**b,2025年11月11日 22:53:31,6947780286059517447,3773628407494082789,小王家弯刀牛仔裤女25年秋季爆款新品宽松显瘦弹力牛仔长裤86018,复古蓝-高个子(160cm以上)/27(100-110斤),5,,好评,,,否,,,
龚**8,2025年11月11日 22:50:27,6947613114575361432,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/30(130-140斤),5,,好评,,,否,,,
龚**8,2025年11月11日 22:50:21,6947613114575295896,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,灰杏色-常规(163cm以内)/30(130-140斤),5,,好评,,,否,,,
咩**h,2025年11月11日 22:46:32,6922144158319345304,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝-小个子(148-155cm)/28(105-115斤),5,裤子会鼓包，而且脱色非常严重，内裤会染成牛仔裤的颜色，还会掉很多牛仔裤的棉絮，味道也挺大的，感觉不值得这个价格,好评,,,否,,,
I**f,2025年11月11日 22:45:53,6922282331632336851,3734484030570234298,小王家复古小众女装裤子25年新款设计感显瘦微喇阔腿牛仔裤89217,怀旧蓝-常规(163cm以内)/28(105-115斤),5,,好评,,,否,,,
执**4,2025年11月11日 22:41:30,6947667836816332646,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/28(110-120斤),3,,中评,,,否,,,
燕**j,2025年11月11日 22:37:54,6947847017884292510,3783821466546602084,《天空之城》小王家加绒牛仔阔腿裤水洗百搭牛仔裤女士通勤89279,怀旧色-厚绒常规(163cm以内)/28(100-110斤),5,,好评,,,否,,,
播**6,2025年11月11日 22:35:23,6922293058305490077,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/26(90-100斤),5,,好评,,,否,,,
圆**b,2025年11月11日 22:34:38,6947599525181330438,3780506909430382650,小王家厚绒新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-厚绒高个子(163cm以上)/28(105-115斤),5,,好评,,,否,,,
宝**8,2025年11月11日 22:34:36,6947837267572888614,3767866176282165697,小王家阔腿裤女25年新款小众复古压线设计感宽松水洗牛仔裤89239,白色-小个子(148-155cm)/S(85-95斤),4,,好评,,,否,,,
🐰**6,2025年11月11日 22:34:16,6947791051154658795,3782328553153102250,小王家深蓝微喇牛仔裤女25年新款中高腰修身显瘦喇叭牛仔裤8361,深蓝色-植绒高个子(163cm以上)/26(85-95斤),5,,好评,,,否,,,
好**0,2025年11月11日 22:34:01,6947662826642347583,3782882734964343273,《压箱底神裤》小王家刺绣款新款中高腰水洗牛仔长裤通勤百搭89081,丹宁色-常规(163cm以内)/26(85-95斤),5,,好评,,,否,,,
米**h,2025年11月11日 22:32:37,6922244009344269339,3783821466546602084,《天空之城》小王家加绒牛仔阔腿裤水洗百搭牛仔裤女士通勤89279,怀旧色-厚绒常规(163cm以内)/26(80-90斤),3,,中评,,,否,,,
向**8,2025年11月11日 22:28:54,6922286311668481517,3784167707549761770,【三重奏】小王家加绒冬季新款裤子女中高腰阔腿裤通勤穿搭琥珀系穿搭89138,丹宁色-厚绒常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
T**h,2025年11月11日 22:27:51,6947409608321406240,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,丹宁色-高个子(163cm以上)/29(115-125斤),5,,好评,,,否,,,
张**z,2025年11月11日 22:27:19,6947807162098652567,3780510753333837935,小王家不贴腿微喇牛仔裤女2025秋季复古中高腰显瘦筒喇裤89231,复古蓝-小个子(148-155cm)/S(90-100斤),5,裤型非常好面料厚实，和实体店买的质量一样好,好评,,,否,,,
归**0,2025年11月11日 22:18:52,6947849974386464723,3779761874447499600,小王家牛仔裤女25年新款中高腰复古水洗休闲牛仔阔腿长裤521011,黑灰色-厚绒高个子(163cm以上)/29(115-125斤),5,,好评,,,否,,,
依**b,2025年11月11日 22:18:51,6947763601945270151,3735399801307660303,小王家牛仔裤女款爆款2025新款秋季搭配显瘦阔腿裤垂感长裤,杏色-小个子(163cm以内)/26(85-95斤),5,,好评,,,否,,,
想**z,2025年11月11日 22:16:59,6922210527643598646,3784408257980923970,小王家复古刺绣款牛仔裤女25年新款中高腰水洗牛仔阔腿长裤521011,复古蓝 -常规(160cm以内)/26(90-100斤),5,尺码合适，质量不错哦,好评,,,否,,,
薛**2,2025年11月11日 22:14:23,6947826361824122330,3770249997099074000,小王家不贴腿微喇裤女25年新款中高腰筒喇裤牛仔小个子牛仔89256,复古蓝-常规(155-163cm)/XS(85斤以内),5,,好评,,,否,,,
α**v,2025年11月11日 22:13:04,6922219938885304225,3772334430643945616,小王家牛仔阔腿裤女中高腰黑色复古宽松显瘦百搭长裤小个子89169,黑色-常规植绒/27(90-100斤),1,线头很多 会掉色 不值这个价,差评,,,否,,,
🌈**b,2025年11月11日 22:12:54,6947866373132129425,3712994054246629657,【小王家】杏色 丹宁色牛仔阔腿裤复古显瘦89082,丹宁色-小个子(163CM以内)/26(85-95斤),5,,好评,,,否,,,
伊**2,2025年11月11日 22:09:34,6947704915898799401,3782882734964343273,《压箱底神裤》小王家刺绣款新款中高腰水洗牛仔长裤通勤百搭89081,丹宁色-厚绒常规(163cm以内)/29(115-125斤),0,,差评,相当于薄款，等l了半个月，,2026-01-22 19:03:16,否,,,
夢**t,2025年11月11日 22:05:17,6922150325229747952,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/28(110-120斤),5,不错的,好评,,,否,,,
娟**4,2025年11月11日 22:01:40,6947820212242486713,3773223276248170713,小王家秋季咖色牛仔裤子女25年新款中高腰宽松显瘦阔腿裤68060,咖色-高个子(163cm以上)/L(105-115斤),5,,好评,,,否,,,
小**h,2025年11月11日 21:59:51,6947801534597567550,3782895841174487390,【小王家】冬季厚绒牛仔裤女丹宁色 杏色 怀旧蓝显瘦阔腿裤通勤百搭89081,丹宁色-常规(163cm以内)/28(105-115斤),5,尺码合适 质感不错  值得购买！,好评,,,否,,,
敏**b,2025年11月11日 21:58:32,6947533704381797931,3779241592620188735,【巴黎步调】小王家四面弹蜡笔裤女显瘦弹力时尚修身牛仔裤通勤九分裤81091,黑色/29(115-125斤),5,我是一个买裤子很挑剔的人，走线不好，都不行，质量太好了，以后只买小王家，真实评价,好评,,,否,,,
一**z,2025年11月11日 21:55:57,6922284386093923585,3712994054246629657,【小王家】杏色 丹宁色牛仔阔腿裤复古显瘦89082,丹宁色-小个子(163CM以内)/29(115-125斤),4,,好评,,,否,,,
初**j,2025年11月11日 21:44:34,6922070069560245906,3721666757119836639,小王家秋冬新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-厚绒常规(163cm以内)/29(115-125斤),5,尺码合适。贴身，没有鼓包。颜色也喜欢，适合冬天穿。五星好评（与辉同行下单）,好评,,,否,,,
仙**8,2025年11月11日 21:41:54,6947554285657265946,3779761874447499600,小王家牛仔裤女25年新款中高腰复古水洗休闲牛仔阔腿长裤521011,黑灰色-常规(163cm以内)/29(115-125斤),5,这家裤子买了好几条，裤型好，质量也好，好看,好评,,,否,,,
s**4,2025年11月11日 21:40:41,6947861151597663726,3783435525139071270,《黑丫头》小王家牛仔25年新款中高腰显瘦宽松牛仔裤通勤百搭89325,黑灰色-常规(163cm以内)/26(90-100斤),5,,好评,,,否,,,
🌺**0,2025年11月11日 21:35:42,6947824648306628504,3772520898897248477,【李时髦专属】小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤89296,复古蓝-高个子(163-170cm)/28(105-115斤),5,,好评,,,否,,,
小**l,2025年11月11日 21:33:16,6947780381729297595,3721666757119836639,小王家秋冬新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-厚绒高个子(163cm以上)/27(95-105斤),5,,好评,,,否,,,
用**x,2025年11月11日 21:29:25,6922273233244094334,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-常规(163CM以内)/28(105-115斤),5,,好评,,,否,,,
雾**4,2025年11月11日 21:23:19,6922009515880578885,3782152974881652820,【腊肠狗】小王家秋冬新款加绒牛仔裤女黑灰色宽松显瘦阔腿裤长裤79002,黑灰色-植绒常规(155-163cm)/L(105-115斤),3,裤腿太肥了，做点直筒裤吧,中评,,,否,,,
是**4,2025年11月11日 21:22:18,6947533798568236147,3772520898897248477,【李时髦专属】小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤89296,复古蓝 -常规(155-163cm)/28(105-115斤),3,颜色可以，版型也可以，就是要鼓包 穿一下下就鼓包了,中评,,,否,,,
原**2,2025年11月11日 21:19:02,6947398293378700350,3721666757119836639,【三重奏】小王家秋季新款裤子女中阔腿裤通勤穿搭琥珀系穿搭89138,丹宁色-厚绒常规(163cm以内)/29(115-125斤),3,货不对版  按着推荐的码数买的又宽又短,中评,,,否,,,
清**l,2025年11月11日 21:15:16,6947847287938750432,3779761874447499600,《浪里个浪》小王家25年新款中高腰复古水洗休闲牛仔阔腿长裤521011,复古蓝-厚绒常规(163cm以内)/27(95-105斤),5,身高165，102斤买的标准27尺码，穿平底鞋裤长刚好,好评,,,否,,,
阿**6,2025年11月11日 21:12:08,6922223795928792205,3784773811119980876,小王家刺绣款牛仔裤女冬季新款中高腰复古水洗牛仔阔腿长裤521011,黑灰色-厚绒高个子(163cm以上)/28(105-115斤),5,,好评,,,否,,,
舒**j,2025年11月11日 21:09:11,6947867388589709222,3780131984555245756,小王家弯刀裤女25年秋冬新款中宽松设计感牛仔裤琥珀系穿搭86011,复古深蓝-常规(163cm以内)/28(110-120斤),5,,好评,,,否,,,
哚**r,2025年11月11日 21:05:04,6947836660499093160,3769144532663402701,【七爷May专属】小王家牛仔裤女25年新款宽松显瘦弯刀阔腿裤89301,复古蓝-植绒常规(163cm以内)/28(110-120斤),5,,好评,,,否,,,
柯**f,2025年11月11日 20:59:23,6947746826934228749,3782895841174487390,【小王家】冬季厚绒牛仔裤女丹宁色 杏色 怀旧蓝显瘦阔腿裤通勤百搭89081,怀旧蓝-厚绒高个子(163cm以上)/29(115-125),5,尺码也合适，质量很不错，跟我在店里买的300左右的差不多,好评,,,否,,,
莓**0,2025年11月11日 20:49:40,6947894384475968919,3784773811119980876,小王家刺绣款牛仔裤女冬季新款中高腰复古水洗牛仔阔腿长裤521011,黑灰色-厚绒常规(163cm以内)/28(105-115斤),5,,好评,,,否,,,
H**r,2025年11月11日 20:49:25,6947527952655979605,3721666757119836639,【三重奏】小王家秋季新款裤子女中阔腿裤通勤穿搭琥珀系穿搭89138,丹宁色-厚绒常规(163cm以内)/29(115-125斤),0,,差评,单穿还可以 天一冷套秋裤穿磨的全是秋。客服说让我自己粘粘。,2025-12-21 14:24:14,否,,,
石**b,2025年11月11日 20:47:03,6947646894442419257,3782488879895019661,【小王家】杏色秋冬加绒牛仔裤设计感牛仔裤阔腿裤89106,杏色-厚绒高个子(163cm以上)/28(105-115斤),5,,好评,,,否,,,
